2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSansMono-BoldOblique.ttf', name='DejaVu Sans Mono', style='oblique', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\DejaVuSerifDisplay.ttf', name='DejaVu Serif Display', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXGeneralBolIta.ttf', name='STIXGeneral', style='italic', variant='normal', weight=700, stretch='normal', size='scalable')) = 11.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXNonUniIta.ttf', name='STIXNonUnicode', style='italic', variant='normal', weight=400, stretch='normal', size='scalable')) = 11.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymReg.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmsy10.ttf', name='cmsy10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizFourSymBol.ttf', name='STIXSizeFourSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymReg.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\STIXSizThreeSymBol.ttf', name='STIXSizeThreeSym', style='normal', variant='normal', weight=700, stretch='normal', size='scalable')) = 10.335
2025-04-27 22:46:57,250 - DEBUG - findfont: score(FontEntry(fname='C:\\Users\\PEEPLET\\OneDrive - University of South Carolina Aiken\\Documents\\Software Engineering\\Software_Engineering_Project\\.venv\\Lib\\site-packages\\matplotlib\\mpl-data\\fonts\\ttf\\cmex10.ttf', name='cmex10', style='normal', variant='normal', weight=400, stretch='normal', size='scalable')) = 10.05
